objID,raMean,decMean,nDetections,ng,nr,ni,nz,ny,objInfoFlag,qualityFlag,gMeanKronMag,rMeanKronMag,iMeanKronMag,zMeanKronMag,yMeanKronMag,gMeanKronMagErr,rMeanKronMagErr,iMeanKronMagErr,zMeanKronMagErr,yMeanKronMagErr,gMeanPSFMag,rMeanPSFMag,iMeanPSFMag,zMeanPSFMag,yMeanPSFMag,gMeanPSFMagErr,rMeanPSFMagErr,iMeanPSFMagErr,zMeanPSFMagErr,yMeanPSFMagErr,gpsfLikelihood,rpsfLikelihood,ipsfLikelihood,zpsfLikelihood,gKronRad,rKronRad,iKronRad,zKronRad,rKronFlux
161852878512091720,287.85127164,44.87588505,34,0,6,14,12,2,436527104,52,-999,21.9069004058838,21.2140007019043,20.6523990631104,-999,-999,0.176779001951218,0.113949000835419,0.117706999182701,-999,-999,21.9969005584717,21.1280994415283,20.5956993103027,20.1601009368896,-999,0.0330169983208179,0.0427770018577576,0.0400319993495941,0.0381590016186237,-0.679664015769959,-0.0645992010831833,-0.641440987586975,-0.421281009912491,2.04545998573303,2.07570004463196,2.0320200920105,1.88724994659424,4.43864018961904E-06
161852878544404379,287.85440001,44.87810874,73,18,12,18,16,9,436527104,52,21.5921001434326,20.4274005889893,19.8803005218506,19.6644992828369,19.4827003479004,0.0604339987039566,0.0317520014941692,0.0436520017683506,0.0851249992847443,0.168237999081612,21.5946998596191,20.514799118042,19.9428997039795,19.6721992492676,19.5296001434326,0.0242159999907017,0.0120019996538758,0.0149050001055002,0.0239819996058941,0.0475910007953644,0.0292492993175983,9.44581017847668E-07,6.36901006600965E-07,0.000833570025861263,2.28508996963501,2.4098699092865,2.42063999176025,2.18712997436523,2.257730011479E-05
161852878549965200,287.85494572,44.8787503,13,0,2,3,6,2,436527104,52,-999,21.5221996307373,20.994499206543,20.7381992340088,20.3283996582031,-999,0.20388799905777,0.120970003306866,0.0744490027427673,0.0747419968247414,-999,21.7898006439209,20.7752990722656,20.5088005065918,20.0727996826172,-999,0.0277580004185438,0.0316900014877319,0.0323470011353493,0.081886000931263,0.0576369017362595,2.03212997864759E-16,9.68029042341945E-12,0.0663691014051437,-999,2.07570004463196,2.0320200920105,1.74468004703522,6.41367978460039E-06
161852878551430928,287.85515755,44.87520586,62,11,8,17,14,12,436527104,52,21.9846000671387,20.9015998840332,20.1488990783691,19.6664009094238,19.3955001831055,0.130241006612778,0.0196139998733997,0.0126210004091263,0.0237409994006157,0.0475430004298687,21.8973007202148,20.6746006011963,19.9507007598877,19.5571002960205,19.3257999420166,0.0245840009301901,0.00662600016221404,0.0112229995429516,0.0143200000748038,0.0317890010774136,-0.017849100753665,0.0240470003336668,-0.472525000572205,-0.296773999929428,2.04545998573303,2.11026000976563,2.04877996444702,1.9281200170517,1.68357000802644E-05
161852878573098526,287.85723748,44.8816017,65,11,12,15,16,11,436527104,52,21.9193000793457,20.7784004211426,19.9419002532959,19.4867992401123,19.3363990783691,0.0918779969215393,0.0292130000889301,0.0329959988594055,0.0556689985096455,0.0438759997487068,21.9412002563477,20.7341003417969,19.8153991699219,19.3943996429443,19.2008991241455,0.0560109987854958,0.0205920003354549,0.0127640003338456,0.0156999994069338,0.0216090008616447,-1.77724996319739E-06,0.626312971115112,0.0991585031151772,-0.283883988857269,2.04545998573303,2.23481011390686,2.34964990615845,2.12589001655579,1.69684008142212E-05
161852878628962024,287.86288089,44.87612037,74,15,14,22,13,10,503635968,60,16.9083995819092,16.1567993164063,15.8909997940063,15.7739000320435,15.7433004379272,0.00271999998949468,0.00563400005921721,0.00178799999412149,0.00701300008222461,0.03914700075984,16.8521003723145,16.107400894165,15.8334999084473,15.7202997207642,15.6401996612549,0.00259499996900558,0.00197699991986156,0.00215200008824468,0.00381999998353422,0.00836300011724234,-0.598275005817413,0.575667977333069,0.470250993967056,-0.196608006954193,2.6939799785614,2.96784996986389,2.90978002548218,2.82171988487244,0.0012524799676612
161852878643119577,287.86424557,44.88242085,67,18,14,14,14,7,436527104,52,20.5429000854492,20.2346992492676,20.0417003631592,19.9762992858887,19.7360992431641,0.0287909992039204,0.0476859994232655,0.058873001486063,0.0663719996809959,0.0799539983272552,20.4846992492676,20.1145992279053,20.0140991210938,19.952299118042,19.8351993560791,0.0178420003503561,0.0197560004889965,0.0227610003203154,0.0181120000779629,0.061744999140501,0.414920002222061,0.286397010087967,5.54358994122595E-05,0.722725987434387,2.38918995857239,2.53475999832153,2.50427007675171,2.02359008789063,3.20274011755828E-05
161852878716990022,287.87166728,44.87447614,25,0,3,9,12,1,436527104,52,-999,21.9899997711182,21.1842994689941,20.7520999908447,20.1975002288818,-999,0.0663930028676987,0.0635659992694855,0.0797759965062141,0.313111990690231,-999,21.9930000305176,21.1725006103516,20.5932006835938,20.0902004241943,-999,0.0745360031723976,0.0381469987332821,0.028056999668479,0.19166100025177,-0.00795878004282713,0.183308005332947,-0.987873017787933,-0.275822997093201,2.15788006782532,2.16129994392395,2.17000007629395,1.99344003200531,4.48747005066252E-06
161852878734444950,287.87349264,44.87849754,51,16,10,14,11,0,444915712,53,21.4081993103027,20.6811008453369,20.3708000183105,20.0492992401123,-999,0.0879710018634796,0.0450339987874031,0.0513530001044273,0.0920400023460388,-999,21.6205005645752,20.9018001556396,20.5394992828369,20.4407997131348,-999,0.0469669997692108,0.0627920031547546,0.0528480000793934,0.0376800000667572,-999,6.24809991071895E-13,3.26809001503453E-17,3.17733007366134E-25,4.12802013351145E-23,2.56009006500244,2.56069993972778,2.68628001213074,2.52466988563538,1.93372998182895E-05
161852878817377216,287.88170181,44.88048118,17,0,0,2,9,6,436527104,52,-999,-999,20.8484001159668,20.4796009063721,20.1319007873535,-999,-999,0.128778994083405,0.105516999959946,0.103182002902031,-999,-999,20.9605007171631,20.386999130249,19.9062995910645,-999,-999,0.0899740010499954,0.0372130014002323,0.00702799996361136,-999,-999,0.888589978218079,-0.00214642006903887,-999,-999,2.0320200920105,1.74468004703522,-999
161862876247895623,287.62476611,44.88750902,6,0,1,1,4,0,436285440,52,-999,-999,21.3397998809814,19.0671997070313,-999,-999,-999,0.23369699716568,5.50000004295725E-05,-999,-999,22.0333995819092,21.5154991149902,20.6730003356934,-999,-999,0.218453004956245,0.177159994840622,0.234695002436638,-999,-999,-999,0.331752002239227,0.646277010440826,-999,-999,2.0320200920105,1.85635995864868,-999
161862876256838623,287.62570287,44.88994659,75,15,14,20,13,13,436527104,52,20.527099609375,20.003999710083,19.7796993255615,19.6728992462158,19.6341991424561,0.0422840006649494,0.0212980005890131,0.0200340002775192,0.0362300015985966,0.116967000067234,20.3810997009277,19.854700088501,19.6573009490967,19.5856990814209,19.4164009094238,0.0164429992437363,0.0183910001069307,0.0154839996248484,0.0272000003606081,0.0398989990353584,-0.0930676981806755,0.0809092968702316,0.790986001491547,-0.167788997292519,2.10665988922119,2.49398994445801,2.38154006004334,2.00157999992371,3.55240990757011E-05
161862876279606183,287.62816703,44.88799966,56,2,7,18,14,15,436527104,52,22.3358993530273,21.7630996704102,20.3309993743896,19.5503997802734,19.3565998077393,0.259409010410309,0.0916329994797707,0.0282080005854368,0.0325529985129833,0.0692479982972145,22.2143001556396,21.4062995910645,20.1319999694824,19.4591007232666,19.1821994781494,0.160621002316475,0.0814990028738976,0.0181079991161823,0.0224830005317926,0.0399929992854595,-3.60540013844002E-07,-0.0116250002756715,-0.113246999680996,0.84757798910141,2.04545998573303,2.07570004463196,2.03292989730835,2.20156002044678,6.09273001828115E-06
161862876337866883,287.63379317,44.88851886,88,16,14,26,17,15,503636096,60,17.8866004943848,17.3911991119385,17.2101001739502,17.1415004730225,17.1336994171143,0.0120219998061657,0.00528000015765429,0.00459899986162782,0.00622900016605854,0.0142740001901984,17.7959003448486,17.306999206543,17.131799697876,17.0576000213623,17.028299331665,0.00588099984452128,0.00497000012546778,0.00318900006823242,0.00273999990895391,0.00749399978667498,-0.163136005401611,-0.197411000728607,-0.434426993131638,-0.469150006771088,2.79479002952576,2.70702004432678,2.6538200378418,2.94082999229431,0.000400185992475599
161862876342470178,287.63425877,44.88294095,64,8,9,17,16,14,444915712,53,20.7353000640869,19.4983997344971,18.485200881958,18.0641994476318,18.2593994140625,0.103702999651432,0.0336829982697964,0.0292830001562834,0.0289110001176596,0.041813999414444,20.9538993835449,19.6842994689941,18.7658004760742,18.3250007629395,18.168399810791,0.0357579998672009,0.0197899993509054,0.0110179996117949,0.0114669995382428,0.0186030007898808,2.02981993879803E-07,3.47854984563117E-14,1.6022400691363E-14,6.77540028205456E-14,2.40756011009216,2.57991003990173,2.2305600643158,2.55047011375427,4.78535002912395E-05
161862876349940284,287.63502496,44.88299643,21,2,0,3,4,12,503635968,60,21.8243007659912,-999,19.4480991363525,18.8889999389648,18.6513996124268,0.119575999677181,-999,0.0182819999754429,0.00759400008246303,0.107392996549606,21.7033004760742,18.9300003051758,19.2758007049561,18.7632999420166,18.5713996887207,0.0166110005229712,-999,0.00061500002630055,0.00247199996374547,0.0425710007548332,-999,-999,-999,-5.80117987485567E-34,-999,-999,-999,1.77471995353699,-999
161862876350397569,287.63498868,44.88913604,6,0,0,1,5,0,436363264,52,-999,-999,21.2254009246826,20.505500793457,-999,-999,-999,0.19420400261879,0.109444998204708,-999,-999,-999,21.1553993225098,20.482400894165,-999,-999,-999,0.118855997920036,0.0764760002493858,-999,-999,-999,-999,-0.0206026006489992,-999,-999,-999,1.74468004703522,-999
161862876354811356,287.63575239,44.88407509,2,0,1,0,1,0,436285440,52,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,21.3104000091553,-999,20.9983005523682,-999,-999,0.224470004439354,-999,0.167386993765831,-999,-999,-999,-0.000128197993035428,-9.52287970701349E-11,-999,-999,-999,-999,-999
161862876428076116,287.6428862,44.88794723,27,0,4,15,8,0,436527104,52,-999,21.4071998596191,21.5701999664307,20.6650009155273,-999,-999,0.295065999031067,0.100985996425152,0.0963070020079613,-999,-999,21.8526992797852,21.404899597168,20.8129997253418,-999,-999,0.0674009993672371,0.047995001077652,0.0975859984755516,-999,-999,0.000339591992087662,0.189218997955322,3.70251996173465E-06,-999,2.76099991798401,2.06843996047974,2.48152995109558,5.81713993597077E-06
161862876488498272,287.648906,44.88966117,49,0,6,19,18,6,436527104,52,-999,21.7401008605957,20.9778995513916,20.2835998535156,-999,-999,0.0592040009796619,0.0523129999637604,0.0855320021510124,-999,-999,21.6884002685547,20.7751998901367,20.1802005767822,19.7693996429443,-999,0.0575499981641769,0.022257000207901,0.0352899990975857,0.152297005057335,-0.00103884004056454,-0.0247735995799303,-0.00314215989783406,0.142778992652893,-999,2.07570004463196,2.0320200920105,2.18512988090515,5.25830000697169E-06
161862876498819105,287.64988772,44.8903447,2,0,0,2,0,0,436285440,52,-999,-999,21.5709991455078,-999,-999,-999,-999,0.293298006057739,-999,-999,-999,-999,21.4790000915527,-999,-999,-999,-999,0.163352996110916,-999,-999,-999,0.891203999519348,-0.132587999105453,-0.0378628000617027,-999,2.12188005447388,2.0320200920105,1.74468004703522,2.03814011001668E-06
161862876551807228,287.65524431,44.88881072,25,0,0,11,12,2,436527104,52,-999,-999,21.3994998931885,20.5592002868652,19.7210998535156,-999,-999,0.139494001865387,0.150876000523567,0.190227001905441,-999,-999,21.3241996765137,20.6567001342773,19.6735992431641,-999,-999,0.0411660000681877,0.0731889978051186,0.175086006522179,-999,0.000317978003295138,-0.720548987388611,-0.528217971324921,-999,2.98304009437561,2.22383999824524,1.95270001888275,4.91498985866201E-06
161862876560834437,287.65607454,44.88647966,34,0,5,16,13,0,436527104,52,-999,-999,21.4405002593994,20.7122001647949,-999,-999,-999,0.0749820023775101,0.128276005387306,-999,-999,21.7238998413086,21.1875,20.6303997039795,-999,-999,0.0995279997587204,0.0296509992331266,0.0335550010204315,-999,-0.00846080016344786,0.0132251000031829,-0.00021500900038518,-0.213716998696327,-999,2.08689999580383,2.0320200920105,2.02579998970032,6.04881006438518E-06
161862876565252035,287.65649269,44.88436824,24,0,0,13,9,2,436527104,52,-999,-999,21.3820991516113,20.8672008514404,19.7098007202148,-999,-999,0.0923840031027794,0.142601996660233,0.2987320125103,-999,-999,21.3957996368408,20.7749996185303,20.0156002044678,-999,-999,0.0671939998865128,0.0542489998042583,0.0569440014660358,-999,-0.0605322010815144,-0.0360419005155563,0.959625005722046,-999,2.07570004463196,2.0320200920105,1.74468004703522,2.47668003794388E-06
161862876587874470,287.65882991,44.88654328,2,0,0,0,2,0,436285440,52,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,21.0515003204346,-999,-999,-999,-999,0.0391369983553886,-999,-999,0.0002372659946559,2.12564009416383E-06,0.883108019828796,-999,2.07570004463196,2.10186004638672,1.95902001857758,4.19142997998279E-06
161862876608102039,287.66076105,44.88449954,61,15,12,17,12,5,436527104,52,21.6986999511719,20.8736991882324,20.4972991943359,20.3227996826172,-999,0.0762970000505447,0.0579169988632202,0.0474379993975163,0.0445929989218712,-999,21.4883995056152,20.7110996246338,20.4358997344971,20.2665004730225,19.9894008636475,0.0483799986541271,0.0247980002313852,0.0272090006619692,0.0378860011696815,0.104658000171185,-0.127372995018959,-0.128940999507904,0.00140157004352659,-0.685397982597351,2.04545998573303,2.18325996398926,2.10477995872498,1.75622999668121,1.54757999553112E-05
161862876664596947,287.66645722,44.88859484,88,16,17,26,14,15,503636096,60,20.2273998260498,19.1042995452881,18.5666007995605,18.2901992797852,18.1254005432129,0.0202399995177984,0.0249509997665882,0.00958000030368567,0.0134190004318953,0.0260240007191896,20.1025009155273,18.994800567627,18.4627990722656,18.2113990783691,18.0653991699219,0.0168680008500814,0.0102260001003742,0.00475199986249208,0.00555399991571903,0.0177519991993904,0.245386004447937,0.033857598900795,0.0477305017411709,0.778725981712341,2.19884991645813,2.55943989753723,-999,2.35791993141174,8.34313977975398E-05
161862876670592233,287.6671121,44.88457472,69,12,12,14,18,13,444915712,53,19.8593006134033,18.6851005554199,18.2830009460449,17.8901996612549,17.8441009521484,0.0334220007061958,0.0238930005580187,0.0270589999854565,0.017433999106288,0.0307039991021156,20.8733005523682,19.7275009155273,19.2485008239746,19.0090007781982,18.7292003631592,0.0767619982361794,0.0342850014567375,0.0222120005637407,0.0411470010876656,0.0381990000605583,0,0,0,0,4.85293006896973,5.45025014877319,5.3187198638916,4.95465993881226,0.000140746997203678
161862876672759422,287.66727972,44.89069987,4,0,0,0,4,0,436285440,52,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,20.9799003601074,-999,-999,-999,-999,0.0619859993457794,-999,-999,-999,0.285566985607147,0.00378494011238217,-999,-999,2.0320200920105,2.32229995727539,-999
161862876682505901,287.66825468,44.8877047,85,15,17,24,14,15,503635968,60,16.9643001556396,16.5839996337891,16.4580993652344,16.3971004486084,16.3838996887207,0.00240399991162121,0.00378499994985759,0.00282800011336803,0.00417899992316961,0.007426000200212,16.913200378418,16.5237007141113,16.3904991149902,16.335599899292,16.3173007965088,0.00333600002340972,0.00370900006964803,0.00181899999734014,0.00355200003832579,0.00596000021323562,-0.399581998586655,0.63051301240921,0.240548998117447,-0.117123000323772,2.77863001823425,2.97628998756409,2.8440101146698,2.63074994087219,0.000847486022394151
161862876718830875,287.67188946,44.88354408,67,11,14,16,18,8,436527104,52,21.8099994659424,20.9547996520996,20.4321994781494,20.0457992553711,19.6352996826172,0.104676000773907,0.0533349998295307,0.0485760010778904,0.0507350005209446,0.0945179983973503,21.7290000915527,20.9062995910645,20.404899597168,20.1541996002197,19.6959991455078,0.0386390015482903,0.0448260009288788,0.0208490006625652,0.0247980002313852,0.0608719997107983,-0.198314994573593,0.381803005933762,0.392091006040573,8.67730022946489E-07,2.21031999588013,2.15413999557495,2.18471002578735,2.10221004486084,1.44416999319219E-05
161862876736189080,287.67353212,44.89038031,89,17,18,22,18,14,436527104,52,20.8523006439209,20.0025997161865,19.5212993621826,19.2068004608154,18.9022998809814,0.0468280017375946,0.0287529993802309,0.0210330002009869,0.0448210015892982,0.0866789966821671,20.900899887085,19.9888000488281,19.5629005432129,19.3425998687744,19.173999786377,0.0243939999490976,0.0254609994590282,0.0134239997714758,0.0193670000880957,0.03175999969244,0.804983973503113,0.318545013666153,3.12574996996773E-08,0.00262598996050656,2.26318001747131,2.38273000717163,2.93244004249573,2.61637997627258,3.45131993526593E-05
161862876754373417,287.67542057,44.8856543,67,14,12,17,16,8,436527104,52,21.9297008514404,20.6506996154785,20.1334991455078,19.9095993041992,19.556999206543,0.0787229984998703,0.0379300005733967,0.0345630012452602,0.0416640006005764,0.100786998867989,21.710599899292,20.5398006439209,20.0153007507324,19.7306003570557,19.5188007354736,0.048675000667572,0.0212769992649555,0.0163509994745255,0.0273599997162819,0.0393380001187325,-0.000838241016026586,-0.211520001292229,-0.0546262003481388,-0.420163005590439,2.04545998573303,2.19732999801636,2.08940005302429,1.93384003639221,1.93092000699835E-05
161862876763845978,287.67634397,44.88773903,43,1,11,19,11,1,436527104,52,-999,21.5804004669189,21.1189994812012,20.4181003570557,19.2847995758057,-999,0.132335007190704,0.0372669994831085,0.084247998893261,0.247547000646591,22.6371994018555,21.4472007751465,20.9279003143311,20.5200004577637,19.7710990905762,0.193406000733376,0.0422159992158413,0.0435659997165203,0.0863989964127541,0.164092004299164,-0.679718971252441,-0.0412840992212296,-0.000102231002529152,-1.18204002319544E-06,2.04545998573303,2.08299994468689,2.0320200920105,1.74468004703522,7.35482990421588E-06
161862876784206148,287.67858552,44.88791701,3,1,1,1,0,0,436285440,52,-999,20.8855991363525,21.5746994018555,-999,-999,-999,0.201376006007195,0.294993013143539,-999,-999,21.8327007293701,21.1609001159668,21.5235004425049,-999,-999,0.153966993093491,0.23013299703598,0.191528007388115,-999,-999,1.54047000849866E-12,4.47177001206001E-07,5.37707992213465E-15,-999,2.85191011428833,2.40288996696472,3.07192993164063,-999,5.34245009475853E-06
161862876800930304,287.68005524,44.88303417,2,0,1,0,1,0,436285440,52,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,21.8008003234863,-999,21.0344009399414,-999,-999,0.178121998906136,-999,0.170987993478775,-999,-4.03134997606358E-10,-7.32303974404491E-13,-2.16103000836958E-13,-0.531610012054443,-999,-999,-999,1.74468004703522,-999
161862876810533484,287.68104252,44.88568183,78,16,13,20,17,12,503635968,60,16.7747993469238,16.1280002593994,15.8444995880127,15.7076997756958,15.6231002807617,0.00374200008809567,0.0021339999511838,0.00211800006218255,0.00468599982559681,0.00838700029999018,16.7709007263184,16.1200008392334,15.8396997451782,15.7131996154785,15.6246004104614,0.00290600000880659,0.00121400004718453,0.00316799990832806,0.00405200012028217,0.00358600006438792,0.60096400976181,0.293861985206604,0.178623005747795,0.0289335995912552,2.9084300994873,3.00887989997864,2.97493004798889,2.86107993125916,0.0012890100479126
161862876816976586,287.68167436,44.88827264,42,0,6,17,15,4,436527104,52,-999,22.0527992248535,20.9999008178711,20.5769996643066,19.6149005889893,-999,0.068010002374649,0.0670889988541603,0.0982849970459938,0.181991994380951,-999,21.9696998596191,20.9759998321533,20.4361000061035,19.7444000244141,-999,0.0511250011622906,0.027759000658989,0.0401300005614758,0.281158000230789,-0.0154838999733329,-0.615166008472443,-0.306412011384964,-0.0221525002270937,2.49179005622864,2.07570004463196,2.0320200920105,1.74468004703522,4.97462997373077E-06
161862876831125364,287.68310975,44.88725786,13,0,2,7,4,0,436527104,52,-999,21.7900009155273,21.3943996429443,20.9839000701904,-999,-999,0.0798180028796196,0.103064998984337,0.0471380017697811,-999,-999,21.6282997131348,21.3488006591797,20.8990001678467,-999,-999,0.15319299697876,0.0514490008354187,0.0525849983096123,-999,-999,-8.97657026743117E-26,-5.19958994118497E-05,-0.149239003658295,-999,-999,2.0320200920105,1.74468004703522,-999
161862876852855551,287.68527825,44.88744882,25,0,7,10,8,0,436527104,52,-999,21.9106998443604,21.451000213623,20.899299621582,-999,-999,0.0912140011787415,0.135193005204201,0.0677450001239777,-999,-999,21.7879009246826,21.335599899292,20.887300491333,-999,-999,0.0530290007591248,0.0283359996974468,0.0486800000071526,-999,-0.0134276999160647,-0.18359899520874,-0.142205998301506,-0.666135013103485,-999,2.1555700302124,2.0320200920105,1.74468004703522,6.04057004238712E-06
161862876870025881,287.68702181,44.8876632,4,0,0,4,0,0,436285440,52,-999,-999,21.3939990997314,-999,-999,-999,-999,0.123939000070095,-999,-999,-999,-999,21.5942001342773,-999,-999,-999,-999,0.0110179996117949,-999,-999,-999,-0.0229190997779369,0.467588990926743,-0.173867002129555,-999,2.07570004463196,2.05313992500305,-999,2.47731009039853E-06
161862876944718134,287.69444618,44.88954548,2,0,0,0,2,0,436285440,52,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,20.9188003540039,-999,-999,-999,-999,0.120425000786781,-999,-999,-999,-0.063189297914505,-6.23348969384097E-05,-999,-999,2.0320200920105,1.74468004703522,-999
161862876946239422,287.69461954,44.89061184,86,20,17,19,16,14,436527104,52,19.5266990661621,19.0998001098633,18.92799949646,18.8358001708984,18.8194999694824,0.0145929995924234,0.00929300021380186,0.0161540005356073,0.0227610003203154,0.0433299988508224,19.4423007965088,18.9829998016357,18.7978000640869,18.7224998474121,18.6849002838135,0.00622300012037158,0.0107129998505116,0.00526600005105138,0.0135859996080399,0.0188120007514954,-0.276178002357483,0.800997018814087,0.394066005945206,-0.523903012275696,2.40002989768982,2.30803990364075,2.51041007041931,2.16849994659424,8.22470028651878E-05
161862876970067905,287.69701073,44.88936481,80,17,16,17,16,14,436527104,52,18.9547004699707,18.4393997192383,18.2224006652832,18.1523990631104,18.1033000946045,0.0114369997754693,0.0157219991087914,0.0150830000638962,0.0191220007836819,0.0212730001658201,18.8537006378174,18.3220996856689,18.1180992126465,18.0224990844727,18.0023994445801,0.00602799979969859,0.00602900004014373,0.00610300013795495,0.00673400005325675,0.0101720001548529,0.732667028903961,-0.445461004972458,0.0564198009669781,0.0124850003048778,2.58846998214722,2.47360992431641,2.51986002922058,2.37287998199463,0.000154046996613033
161862876972634573,287.69734922,44.88657043,58,18,13,12,14,1,436527104,52,21.4158000946045,20.9004001617432,20.5123996734619,20.4762001037598,-999,0.124505996704102,0.0533609986305237,0.051766000688076,0.092288002371788,-999,21.3780002593994,20.7745990753174,20.4993000030518,20.3463001251221,20.0482006072998,0.031870998442173,0.017187999561429,0.0237150005996227,0.0384050011634827,0.183403000235558,-0.374368011951447,-0.00526099000126123,-0.275119990110397,0.015362000092864,2.11803007125854,2.07570004463196,2.21816992759705,2.05819010734558,1.458780025132E-05
161862877050072252,287.70498861,44.88474442,17,0,0,10,7,0,436527104,52,-999,-999,21.015100479126,21.0503005981445,-999,-999,-999,0.0536530017852783,0.208875998854637,-999,-999,-999,21.3162002563477,20.8880996704102,-999,-999,-999,0.0450199991464615,0.0547589994966984,-999,-0.308014988899231,0.0193408001214266,0.000282813998637721,0.772044003009796,2.04545998573303,2.07570004463196,2.56962990760803,1.74468004703522,3.96998984797392E-06
161862877103159604,287.71032977,44.89077378,65,18,15,14,14,4,436527104,52,20.539400100708,20.3092002868652,20.1657009124756,20.1254005432129,19.5554008483887,0.0436250008642673,0.0523060001432896,0.0397789999842644,0.0411470010876656,0.113559998571873,20.4619998931885,20.1658000946045,20.0289993286133,19.9459991455078,19.6014995574951,0.0156070003286004,0.0368850007653236,0.0214889999479055,0.0196609999984503,0.157490000128746,0.288605004549026,0.105224996805191,-0.208363994956017,-0.916239976882935,2.22496008872986,-999,2.0320200920105,1.94085001945496,-999
161862877110281831,287.71102534,44.88431204,88,20,17,20,16,15,503636096,60,18.1839008331299,17.7912998199463,17.6340999603271,17.612699508667,17.6334991455078,0.00567799992859364,0.00433300016447902,0.00475199986249208,0.00691400002688169,0.00903099961578846,18.0853004455566,17.7040004730225,17.5506992340088,17.5231990814209,17.4981002807617,0.00280199991539121,0.00291700009256601,0.00334999989718199,0.00446499977260828,0.0159239992499352,-0.352979987859726,0.815733015537262,0.830730020999908,-0.673686027526855,2.6319100856781,2.87152004241943,2.71251010894775,2.47543001174927,0.000287567003397271
161862877141610913,287.71413825,44.88356707,87,21,17,20,15,14,436527104,52,19.7317008972168,19.0771007537842,18.7889003753662,18.6653995513916,18.5872993469238,0.0186420008540154,0.0170200001448393,0.0121640004217625,0.0161230005323887,0.0487210005521774,19.6133995056152,18.9853992462158,18.6756992340088,18.5445995330811,18.4503002166748,0.00921699963510036,0.00743199978023767,0.00425700005143881,0.013430000282824,0.016295000910759,-0.479598999023438,0.0520334988832474,0.573176980018616,-0.64453798532486,2.3087100982666,2.57700991630554,2.42166996002197,2.2774600982666,8.46566981635988E-05
161862877154896988,287.71554145,44.8884692,10,2,2,3,3,0,444915712,53,20.3490009307861,19.3425998687744,19.5499000549316,19.3675994873047,-999,7.40000032237731E-05,0.187823995947838,0.0932179987430573,0.174217000603676,-999,21.5662994384766,20.9323997497559,20.7427997589111,20.5193004608154,-999,0.00703100021928549,0.233726993203163,0.111734002828598,0.026383999735117,-999,0,0,0,0,5.88102006912231,5.84052991867065,5.58804988861084,4.12304019927979,8.66229020175524E-05
161862877156593476,287.71585215,44.88582151,4,0,0,1,3,0,436285440,52,-999,-999,21.1082992553711,20.8966999053955,-999,-999,-999,0.265772998332977,0.275631994009018,-999,-999,-999,21.1861991882324,21.1534996032715,-999,-999,-999,0.158778995275497,0.00415300019085407,-999,-999,0.100183002650738,1.20600001096705E-08,0.00285127991810441,-999,2.25821995735168,2.82833003997803,1.84935998916626,3.28268993143865E-06
161862877175704867,287.71755121,44.88679712,10,0,3,6,1,0,436527104,52,-999,-999,21.3668994903564,20.5501003265381,-999,-999,-999,0.0888789966702461,0.239127993583679,-999,-999,21.2308006286621,21.4111003875732,20.9463005065918,-999,-999,-999,0.0717270001769066,0.144356995820999,-999,-999,0.376680999994278,0.795713007450104,-0.95778101682663,-999,2.40666007995605,2.0320200920105,2.00468993186951,3.41284999194613E-06
161862877176398075,287.71764496,44.88951261,76,18,14,20,12,12,503635968,60,18.8003997802734,18.3075008392334,18.0944995880127,18.0032005310059,17.9929008483887,0.00708799995481968,0.0133769996464252,0.00534600019454956,0.0141249997541308,0.0309379994869232,18.7331008911133,18.2423000335693,18.023099899292,17.9386005401611,17.9169998168945,0.00540600018575788,0.00420100009068847,0.00480199977755547,0.00438399985432625,0.0269520003348589,-0.805598974227905,1.01027999335201E-05,0.385755002498627,0.0065591000020504,2.48116993904114,3.47552990913391,2.93693995475769,2.75367999076843,0.000184135002200492
161862877203723888,287.72037175,44.88602231,75,19,11,18,12,15,436527104,52,19.760799407959,19.3875007629395,19.153600692749,19.0687999725342,19.0259990692139,0.0177239999175072,0.025798000395298,0.0227029994130135,0.0270540006458759,0.0656860023736954,19.6152992248535,19.2315006256104,19.0461006164551,18.9972991943359,18.9466991424561,0.00650499993935227,0.00636699981987476,0.0049430001527071,0.00786199979484081,0.0284269992262125,0.335657000541687,0.00689043989405036,0.936560988426209,0.0150359999388456,2.26538991928101,2.73872995376587,2.60605001449585,2.22337007522583,6.75409028190188E-05
161862877256249516,287.72561923,44.8907127,81,20,15,24,13,9,436527104,52,18.7236995697021,18.3425998687744,18.1947994232178,18.1471004486084,18.0648002624512,0.00595299992710352,0.00422099977731705,0.00749000022187829,0.015905000269413,0.0441999994218349,18.6301002502441,18.2472991943359,18.0919990539551,18.0468997955322,17.9958000183105,0.00523100001737475,0.00290600000880659,0.00523599982261658,0.00607000011950731,0.0168689992278814,-0.415212988853455,-0.0921285971999168,-0.677295982837677,0.149811998009682,2.36862993240356,2.59519004821777,2.73087000846863,2.50147008895874,0.000170358995092101
